"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://staging.jakevibes.dev/customer-stories/travel-tech-client","text/html","308","Permanent Redirect","Non-Indexable","Redirected","2","0.113","https://staging.jakevibes.dev/customer-story/travel-tech-client","HTTP Redirect"
"https://staging.jakevibes.dev/customer-stories/willo","text/html","308","Permanent Redirect","Non-Indexable","Redirected","4","0.114","https://staging.jakevibes.dev/customer-story/willo","HTTP Redirect"
"https://staging.jakevibes.dev/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Flzbhll1u%2Fproduction%2Fccec5650f4be23bb5a715868c245317a5deed664-1402x1122.png&w=3840&q=75","image/png","200","OK","Indexable","","0","1.388","",""
"https://cdn.sanity.io/images/lzbhll1u/production/341a3b9d268b49d9dc9ef70b9a78b78c3cc7d1c3-900x600.heif?w=3840&q=80&fit=max&auto=format","image/jpeg","200","OK","Indexable","","0","0.642","",""
"https://cdn.sanity.io/images/lzbhll1u/production/6ab709ab344be6f942eeb5325355880ae3817a7f-400x129.heif?h=56&fit=max&auto=format","image/png","200","OK","Indexable","","0","0.431","",""
"https://staging.jakevibes.dev/_next/static/chunks/07ljduoydfoxx.js?dpl=dpl_Hf38ZJXzxvT9dduwvdSebmDFuJid","application/javascript; charset=utf-8","200","OK","Indexable","","0","0.394","",""
"https://cdn.sanity.io/images/lzbhll1u/production/9ee437c09c79d0bac29244ed10adc3a884267ee3-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.462","",""
"https://cdn.sanity.io/images/lzbhll1u/production/81cd8c1755a975f64366e963e45e413d0817da72-512x512.png?w=88&h=88&fit=max&auto=format","image/png","200","OK","Indexable","","0","0.715","",""
"https://staging.jakevibes.dev/_next/image?url=https%3A%2F%2Fcdn.sanity.io%2Fimages%2Flzbhll1u%2Fproduction%2F22c484aeb11fc961f0903064d67258812c829bd8-1402x1122.png&w=3840&q=75","image/png","200","OK","Indexable","","0","2.195","",""
"https://staging.jakevibes.dev/technology/pandas","text/html; charset=utf-8","200","OK","Indexable","","3","0.451","",""
"https://staging.jakevibes.dev/technology/jupyter","text/html; charset=utf-8","200","OK","Indexable","","3","0.566","",""
"https://staging.jakevibes.dev/technology/coredata","text/html; charset=utf-8","200","OK","Indexable","","3","0.463","",""
"https://staging.jakevibes.dev/technology/make","text/html; charset=utf-8","200","OK","Indexable","","3","0.670","",""
"https://cdn.sanity.io/images/lzbhll1u/production/74745cf6ede2a4b62fe94387538ace3010084fa6-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.635","",""
"https://staging.jakevibes.dev/technology/mlflow","text/html; charset=utf-8","200","OK","Indexable","","2","1.458","",""
"https://staging.jakevibes.dev/technology/kubeflow","text/html; charset=utf-8","200","OK","Indexable","","2","0.692","",""
"https://cdn.sanity.io/images/lzbhll1u/production/81060bbd1d02657d40748d8e10e69db4355626f8-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.733","",""
"https://staging.jakevibes.dev/technology/n8n","text/html; charset=utf-8","200","OK","Indexable","","3","0.372","",""
"https://cdn.sanity.io/images/lzbhll1u/production/d73517c25cf33ed5496dce90a0275c0f9f2e359e-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.474","",""
"https://cdn.sanity.io/images/lzbhll1u/production/dd988d9f039546d3f93b29af58eb79f5ff224aa0-512x512.webp?w=88&h=88&fit=max&auto=format","image/png","200","OK","Indexable","","0","0.562","",""
"https://cdn.sanity.io/images/lzbhll1u/production/3b6c32b275f29e488047db0de512729f625bf7a8-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.642","",""
"https://staging.jakevibes.dev/technology/react-native-developers","text/html; charset=utf-8","200","OK","Indexable","","5","0.394","",""
"https://staging.jakevibes.dev/technology/php-developers","text/html; charset=utf-8","200","OK","Indexable","","2","0.652","",""
"https://staging.jakevibes.dev/technology/llamaindex-developers","text/html; charset=utf-8","200","OK","Indexable","","4","0.590","",""
"https://staging.jakevibes.dev/technology/ansible","text/html; charset=utf-8","200","OK","Indexable","","3","0.378","",""
"https://staging.jakevibes.dev/technology/scikit-learn","text/html; charset=utf-8","200","OK","Indexable","","2","0.407","",""
"https://staging.jakevibes.dev/technology/jest","text/html; charset=utf-8","200","OK","Indexable","","4","0.372","",""
"https://staging.jakevibes.dev/technology/cypress","text/html; charset=utf-8","200","OK","Indexable","","3","0.474","",""
"https://staging.jakevibes.dev/technology/ios","text/html; charset=utf-8","200","OK","Indexable","","4","0.535","",""
"https://cdn.sanity.io/images/lzbhll1u/production/282fe390edecfd60b559872ea3a20e5faf148925-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.528","",""
"https://cdn.sanity.io/images/lzbhll1u/production/46ad1dad4145b3917d38264a971eca021b6a9f45-512x512.webp?w=88&h=88&fit=max&auto=format","image/png","200","OK","Indexable","","0","0.784","",""
"https://staging.jakevibes.dev/technology/ruby-developers","text/html; charset=utf-8","200","OK","Indexable","","3","0.583","",""
"https://staging.jakevibes.dev/technology/huggingface-developers","text/html; charset=utf-8","200","OK","Indexable","","5","0.372","",""
"https://cdn.sanity.io/images/lzbhll1u/production/4591a2fb94852eb3e536faca19bd8e9a9c370601-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.807","",""
"https://cdn.sanity.io/images/lzbhll1u/production/0b48934b27cf2b3ab01b3be7c132f8be9bcba3e8-400x400.svg","image/svg+xml","200","OK","Indexable","","0","0.620","",""
"https://cdn.sanity.io/images/lzbhll1u/production/2300acc190abcd0ba475adab19071660baa2cd8c-300x166.png?w=88&h=88&fit=max&auto=format","image/png","200","OK","Indexable","","0","0.720","",""
"https://staging.jakevibes.dev/technology/testrail","text/html; charset=utf-8","200","OK","Indexable","","3","0.854","",""
"https://staging.jakevibes.dev/technology/tailwind","text/html; charset=utf-8","200","OK","Indexable","","5","0.442","",""
"https://staging.jakevibes.dev/technology/xcode","text/html; charset=utf-8","200","OK","Indexable","","4","0.402","",""
"https://staging.jakevibes.dev/technology/angular-developers","text/html; charset=utf-8","200","OK","Indexable","","5","1.029","",""
"https://staging.jakevibes.dev/technology/browserstack","text/html; charset=utf-8","200","OK","Indexable","","3","0.653","",""
"https://cdn.sanity.io/images/lzbhll1u/production/f0ed4bae9816ad3c44f56def65e9f8b7bd8b5bf1-640x512.svg","image/svg+xml","200","OK","Indexable","","0","0.720","",""
"https://cdn.sanity.io/images/lzbhll1u/production/f6430a83fc9990d711ed927ffeef0a51a63f00e6-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.710","",""
"https://staging.jakevibes.dev/technology/langchain-developers","text/html; charset=utf-8","200","OK","Indexable","","5","0.481","",""
"https://staging.jakevibes.dev/technology/mongodb","text/html; charset=utf-8","200","OK","Indexable","","4","0.469","",""
"https://staging.jakevibes.dev/technology/vector-db-developers","text/html; charset=utf-8","200","OK","Indexable","","3","0.453","",""
"https://cdn.sanity.io/images/lzbhll1u/production/4207c9c661eb1a4a09779616aea33e921b55d4ae-256x256.webp?w=88&h=88&fit=max&auto=format","image/png","200","OK","Indexable","","0","0.605","",""
"https://staging.jakevibes.dev/technology/xamarin-developers","text/html; charset=utf-8","200","OK","Indexable","","3","0.500","",""
"https://cdn.sanity.io/images/lzbhll1u/production/3adc6944188db094561a590e2aa6f6dcccc07e37-375x375.png?w=88&h=88&fit=max&auto=format","image/png","200","OK","Indexable","","0","0.603","",""
"https://cdn.sanity.io/images/lzbhll1u/production/bb5122631f7413c86f75d36702bde4e853a7ed98-619x621.svg","image/svg+xml","200","OK","Indexable","","0","0.618","",""
"https://staging.jakevibes.dev/technology/android","text/html; charset=utf-8","200","OK","Indexable","","4","0.458","",""
"https://staging.jakevibes.dev/technology/swiftui","text/html; charset=utf-8","200","OK","Indexable","","3","0.352","",""
"https://staging.jakevibes.dev/technology/zapier","text/html; charset=utf-8","200","OK","Indexable","","3","0.601","",""
"https://staging.jakevibes.dev/technology/firebase-developers","text/html; charset=utf-8","200","OK","Indexable","","6","0.562","",""
"https://cdn.sanity.io/images/lzbhll1u/production/58e1054b627d759ff3e10853998935d4d35d1954-320x320.png?w=88&h=88&fit=max&auto=format","image/png","200","OK","Indexable","","0","0.734","",""
"https://cdn.sanity.io/images/lzbhll1u/production/d34c4e66d0cd2bd769127450888556bc2a096b60-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.598","",""
"https://cdn.sanity.io/images/lzbhll1u/production/d4d18f2f4ad9927116f6b71d4d94870833819b31-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.709","",""
"https://staging.jakevibes.dev/technology/selenium","text/html; charset=utf-8","200","OK","Indexable","","3","0.594","",""
"https://cdn.sanity.io/images/lzbhll1u/production/1a557073dc31d2a787cc78db9c08c40a28346e79-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.597","",""
"https://cdn.sanity.io/images/lzbhll1u/production/b385e9c84650aa9656d54cc911ac0bcc120917b3-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.647","",""
"https://cdn.sanity.io/images/lzbhll1u/production/5d8dff51c515b2a2c499996c088eb011dad14afb-320x321.png?w=88&h=88&fit=max&auto=format","image/png","200","OK","Indexable","","0","0.615","",""
"https://cdn.sanity.io/images/lzbhll1u/production/38e8206744cd65c8d8e5bd228319a0143958c2f9-359x245.png?w=88&h=88&fit=max&auto=format","image/png","200","OK","Indexable","","0","0.713","",""
"https://staging.jakevibes.dev/technology/express","text/html; charset=utf-8","200","OK","Indexable","","3","0.511","",""
"https://cdn.sanity.io/images/lzbhll1u/production/f0cfe34f10a3242a07fe67d0cbb254f6f3c2b284-1400x1400.png?w=88&h=88&fit=max&auto=format","image/png","200","OK","Indexable","","0","0.527","",""
"https://cdn.sanity.io/images/lzbhll1u/production/967720ebbd8a10471f4a8635481f3a2d94fb0a55-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.456","",""
"https://staging.jakevibes.dev/technology/flutter-developers","text/html; charset=utf-8","200","OK","Indexable","","8","0.575","",""
"https://staging.jakevibes.dev/technology/dagger","text/html; charset=utf-8","200","OK","Indexable","","3","0.609","",""
"https://staging.jakevibes.dev/technology/tensorflow-developers","text/html; charset=utf-8","200","OK","Indexable","","4","0.482","",""
"https://cdn.sanity.io/images/lzbhll1u/production/7b62dbada47fc2ebd6cb0502cf0ad002b5f094cc-1024x1024.png?w=88&h=88&fit=max&auto=format","image/png","200","OK","Indexable","","0","0.495","",""
"https://staging.jakevibes.dev/technology/compose","text/html; charset=utf-8","200","OK","Indexable","","3","0.373","",""
"https://cdn.sanity.io/images/lzbhll1u/production/84c23dd205308bb48474bc293969d7f7e04b453c-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.704","",""
"https://cdn.sanity.io/images/lzbhll1u/production/ed37b73859f4398b0c5d9b3cd20ade5e6f2e90e9-249x250.png?w=88&h=88&fit=max&auto=format","image/png","200","OK","Indexable","","0","0.550","",""
"https://staging.jakevibes.dev/technology/jetpack","text/html; charset=utf-8","200","OK","Indexable","","3","0.440","",""
"https://staging.jakevibes.dev/technology/mvvm","text/html; charset=utf-8","200","OK","Indexable","","4","0.421","",""
"https://staging.jakevibes.dev/technology/bigquery","text/html; charset=utf-8","200","OK","Indexable","","3","0.367","",""
"https://staging.jakevibes.dev/technology/airtable-developers","text/html; charset=utf-8","200","OK","Indexable","","4","0.708","",""
"https://cdn.sanity.io/images/lzbhll1u/production/3e56a0e7a60bacab443218523ba61bdce685050c-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.441","",""
"https://cdn.sanity.io/images/lzbhll1u/production/337a0d51361c6f7e1d6ff80a0257dc502406b5ae-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.713","",""
"https://cdn.sanity.io/images/lzbhll1u/production/f4ed7127576381c2050e40d4e9c003163e852017-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.486","",""
"https://staging.jakevibes.dev/technology/laravel-developers","text/html; charset=utf-8","200","OK","Indexable","","2","0.401","",""
"https://cdn.sanity.io/images/lzbhll1u/production/ad6e77004eaa0ee7a62ceb822d0145c2b2833507-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.566","",""
"https://cdn.sanity.io/images/lzbhll1u/production/c53e89087231cdb40a9e2fd45fa7a85206bbe57a-280x280.png?w=88&h=88&fit=max&auto=format","image/png","200","OK","Indexable","","0","0.726","",""
"https://cdn.sanity.io/images/lzbhll1u/production/064d3370723e1beba20cdc88da23e2441a8ce9f8-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.573","",""
"https://cdn.sanity.io/images/lzbhll1u/production/4c1fc83fcc323077ff6e2e46d453e0753a753d7e-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.675","",""
"https://cdn.sanity.io/images/lzbhll1u/production/2a3d908310ccfa74528cd64005609ebe7f65b980-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.625","",""
"https://staging.jakevibes.dev/technology/postman","text/html; charset=utf-8","200","OK","Indexable","","3","0.574","",""
"https://staging.jakevibes.dev/technology/cloudformation","text/html; charset=utf-8","200","OK","Indexable","","3","0.444","",""
"https://staging.jakevibes.dev/technology/fastapi-developers","text/html; charset=utf-8","200","OK","Indexable","","4","0.425","",""
"https://cdn.sanity.io/images/lzbhll1u/production/86a3e208bfbc04cf641da746c641762ba7359756-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.587","",""
"https://staging.jakevibes.dev/technology/pytorch","text/html; charset=utf-8","200","OK","Indexable","","2","0.380","",""
"https://cdn.sanity.io/images/lzbhll1u/production/4d85c6210160e04b5110f6a7c6a93685ad719664-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.792","",""
"https://staging.jakevibes.dev/technology/redis","text/html; charset=utf-8","200","OK","Indexable","","3","0.373","",""
"https://staging.jakevibes.dev/technology/java-android-developers","text/html; charset=utf-8","200","OK","Indexable","","4","0.637","",""
"https://cdn.sanity.io/images/lzbhll1u/production/791bc98e7ccd0579de2bffac23ed8da39e700944-160x160.svg","image/svg+xml","200","OK","Indexable","","0","0.562","",""
"https://cdn.sanity.io/images/lzbhll1u/production/0036053d1dc0cb689b9f2fcdd2142a2d7d4e68a1-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.608","",""
"https://cdn.sanity.io/images/lzbhll1u/production/8897da1b547bb6b357250858e99bbf69cce36bda-1080x674.svg","image/svg+xml","200","OK","Indexable","","0","0.706","",""
"https://cdn.sanity.io/images/lzbhll1u/production/5c6acb7efd9dd933ab11305bc33e57ed575146be-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.559","",""
"https://staging.jakevibes.dev/technology/graphql","text/html; charset=utf-8","200","OK","Indexable","","4","0.366","",""
"https://staging.jakevibes.dev/technology/openai-developers","text/html; charset=utf-8","200","OK","Indexable","","4","0.374","",""
"https://cdn.sanity.io/images/lzbhll1u/production/a807fcc35df037c05a4ad8bf1d59c36b548dd2cf-1024x1024.png?w=88&h=88&fit=max&auto=format","image/png","200","OK","Indexable","","0","0.619","",""
"https://staging.jakevibes.dev/technology/rust-developers","text/html; charset=utf-8","200","OK","Indexable","","3","0.572","",""
"https://cdn.sanity.io/images/lzbhll1u/production/9b3887a682956d513fda363cab17f4255bfcc77d-256x256.webp?w=88&h=88&fit=max&auto=format","image/png","200","OK","Indexable","","0","0.805","",""
"https://cdn.sanity.io/images/lzbhll1u/production/e10ee889794ebdc8a8d67446bc4a251fc1aaec87-1024x1024.png?w=88&h=88&fit=max&auto=format","image/png","200","OK","Indexable","","0","0.466","",""
"https://staging.jakevibes.dev/technology/softr","text/html; charset=utf-8","200","OK","Indexable","","3","0.832","",""
"https://staging.jakevibes.dev/technology/xano","text/html; charset=utf-8","200","OK","Indexable","","3","0.766","",""
"https://cdn.sanity.io/images/lzbhll1u/production/225d5306dc28936d4ca15a3bec25c1af5047d0d8-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.562","",""
"https://staging.jakevibes.dev/technology/vercel-developers","text/html; charset=utf-8","200","OK","Indexable","","3","0.390","",""
"https://cdn.sanity.io/images/lzbhll1u/production/0ad9e785a46d61648e686d3b39a3c57175fa5aa7-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.683","",""
"https://staging.jakevibes.dev/_next/static/chunks/08ekyc5_4tmkv.js?dpl=dpl_Hf38ZJXzxvT9dduwvdSebmDFuJid","application/javascript; charset=utf-8","200","OK","Indexable","","0","0.307","",""
"https://cdn.sanity.io/images/lzbhll1u/production/d8a828753dad5b1ce05b362551c25d411a9a3e5d-250x250.png?w=88&h=88&fit=max&auto=format","image/png","200","OK","Indexable","","0","0.712","",""
"https://staging.jakevibes.dev/technology/uikit","text/html; charset=utf-8","200","OK","Indexable","","3","0.378","",""
"https://staging.jakevibes.dev/technology/qase","text/html; charset=utf-8","200","OK","Indexable","","3","0.573","",""
"https://staging.jakevibes.dev/technology/css3","text/html; charset=utf-8","200","OK","Indexable","","3","0.391","",""
"https://cdn.sanity.io/images/lzbhll1u/production/6e8e2e9d502b327aa3d80031522bbf70b438fbaa-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.570","",""
"https://staging.jakevibes.dev/technology/dbt","text/html; charset=utf-8","200","OK","Indexable","","3","0.587","",""
"https://staging.jakevibes.dev/technology/kotlin-developers","text/html; charset=utf-8","200","OK","Indexable","","5","0.378","",""
"https://cdn.sanity.io/images/lzbhll1u/production/47da90b8d81e41da7ff4ea511ee93597c89786ec-300x300.webp?w=88&h=88&fit=max&auto=format","image/png","200","OK","Indexable","","0","0.790","",""
"https://cdn.sanity.io/images/lzbhll1u/production/8dec25860b19acb819dd1f70c6280d6eb10d0afc-1024x1024.png?w=88&h=88&fit=max&auto=format","image/png","200","OK","Indexable","","0","0.688","",""
"https://cdn.sanity.io/images/lzbhll1u/production/3dc044fff7ceeebb7f17bc6354788b3556271599-900x900.png?w=88&h=88&fit=max&auto=format","image/png","200","OK","Indexable","","0","0.692","",""
"https://cdn.sanity.io/images/lzbhll1u/production/f2d4e1544f60803907171b15145f6ecc62a17375-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.757","",""
"https://staging.jakevibes.dev/technology/supabase-developers","text/html; charset=utf-8","200","OK","Indexable","","3","0.513","",""
"https://staging.jakevibes.dev/technology/csharp-developers","text/html; charset=utf-8","200","OK","Indexable","","3","0.370","",""
"https://staging.jakevibes.dev/technology/playwright","text/html; charset=utf-8","200","OK","Indexable","","3","0.358","",""
"https://staging.jakevibes.dev/technology/vertex-ai-developers","text/html; charset=utf-8","200","OK","Indexable","","3","0.365","",""
"https://cdn.sanity.io/images/lzbhll1u/production/ebd71e427e7a43341a1dd88dab4d0756233923fa-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.638","",""
"https://cdn.sanity.io/images/lzbhll1u/production/e31d6606a6b0bb83f625133eb73003530052bb1b-104x115.svg","image/svg+xml","200","OK","Indexable","","0","0.626","",""
"https://staging.jakevibes.dev/technology/unity-developers","text/html; charset=utf-8","200","OK","Indexable","","3","0.391","",""
"https://cdn.sanity.io/images/lzbhll1u/production/f1ed42b57a9810836efe77744a80cacd0cb37fb8-800x800.svg","image/svg+xml","200","OK","Indexable","","0","0.446","",""
"https://staging.jakevibes.dev/technology/storybook","text/html; charset=utf-8","200","OK","Indexable","","3","0.370","",""
"https://cdn.sanity.io/images/lzbhll1u/production/cffd6296dc0783972befe5325879764f5b036332-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.530","",""
"https://cdn.sanity.io/images/lzbhll1u/production/a571429ae1c0bdd4e99d4749b5df2ef987be8d6a-128x133.svg","image/svg+xml","200","OK","Indexable","","0","0.692","",""
"https://cdn.sanity.io/images/lzbhll1u/production/0b092600c5ddeb4f7d50ee30583ced40e5d40eab-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.555","",""
"https://cdn.sanity.io/images/lzbhll1u/production/5aaf0b47bc1184e11d5a38d07cc70b3870d98099-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.735","",""
"https://cdn.sanity.io/images/lzbhll1u/production/5af8baec66ecf3022d9fd23581f4ea5b4bec91fd-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.703","",""
"https://staging.jakevibes.dev/technology/pinecone-developers","text/html; charset=utf-8","200","OK","Indexable","","4","0.373","",""
"https://staging.jakevibes.dev/technology/iam","text/html; charset=utf-8","200","OK","Indexable","","3","0.567","",""
"https://cdn.sanity.io/images/lzbhll1u/production/1296bf38c933d9b69e9b4d45d984a880a2645120-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.604","",""
"https://cdn.sanity.io/images/lzbhll1u/production/6caa6bb3805fe4d0727e635568334cea76ea2313-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.489","",""
"https://cdn.sanity.io/images/lzbhll1u/production/46a62e48e35b7585de78e63fe58d5a6ce2b2f4e7-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.734","",""
"https://staging.jakevibes.dev/technology/swift-developers","text/html; charset=utf-8","200","OK","Indexable","","5","0.652","",""
"https://cdn.sanity.io/images/lzbhll1u/production/b4dafd05b6c9e3276b5f0f7659d104e0651461ad-267x300.png?w=88&h=88&fit=max&auto=format","image/png","200","OK","Indexable","","0","0.686","",""
"https://staging.jakevibes.dev/technology/jira","text/html; charset=utf-8","200","OK","Indexable","","3","0.353","",""
"https://staging.jakevibes.dev/technology/numpy","text/html; charset=utf-8","200","OK","Indexable","","3","0.384","",""
"https://cdn.sanity.io/images/lzbhll1u/production/8148c49082454c83aa1fb24744d506c5c8231672-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.531","",""
"https://cdn.sanity.io/images/lzbhll1u/production/5417a6195b38c253aec412ded11dce5f3e5cc804-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.467","",""
"https://cdn.sanity.io/images/lzbhll1u/production/4c00dfc9fd71b75d98d5f2a07a118c905ec9d4a4-800x800.svg","image/svg+xml","200","OK","Indexable","","0","0.557","",""
"https://cdn.sanity.io/images/lzbhll1u/production/97fab3629975f665e314001058b622556fe216c5-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.611","",""
"https://cdn.sanity.io/images/lzbhll1u/production/29ae68b9ead6ec10be93af2493408711187f12a7-120x120.png?w=88&h=88&fit=max&auto=format","image/png","200","OK","Indexable","","0","0.710","",""
"https://staging.jakevibes.dev/technology/figma","text/html; charset=utf-8","200","OK","Indexable","","3","0.441","",""
"https://staging.jakevibes.dev/technology/webflow-developers","text/html; charset=utf-8","200","OK","Indexable","","4","0.460","",""
"https://staging.jakevibes.dev/technology/weaviate-developers","text/html; charset=utf-8","200","OK","Indexable","","3","0.429","",""
"https://cdn.sanity.io/images/lzbhll1u/production/c19a5ef330d5ee52ece1996d66327c5dbda53bab-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.616","",""
"https://staging.jakevibes.dev/technology/nextjs-developers","text/html; charset=utf-8","200","OK","Indexable","","8","0.479","",""
"https://staging.jakevibes.dev/technology/ionic-developers","text/html; charset=utf-8","200","OK","Indexable","","3","0.697","",""
"https://cdn.sanity.io/images/lzbhll1u/production/806903cdbe793f12bbe410c3bbe7ea4c612c710f-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.731","",""
"https://cdn.sanity.io/images/lzbhll1u/production/c790ed5662b51e45e4234cf0b8f0331bffc5961c-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.738","",""
"https://cdn.sanity.io/images/lzbhll1u/production/705d1dc22dc2df1d2ff8e3d56c6efba2bf6515e9-1251x1353.png?w=88&h=88&fit=max&auto=format","image/png","200","OK","Indexable","","0","0.742","",""
"https://cdn.sanity.io/images/lzbhll1u/production/58ed20f72d810e777be1edf93dd175342cbad3cd-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.565","",""
"https://cdn.sanity.io/images/lzbhll1u/production/271214be5d569efcb682ccc09e4bed2310837ded-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.569","",""
"https://cdn.sanity.io/images/lzbhll1u/production/241f236d090c291e5172654cd3011fff68f70d7b-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.514","",""
"https://staging.jakevibes.dev/technology/posthog-developers","text/html; charset=utf-8","200","OK","Indexable","","3","0.584","",""
"https://cdn.sanity.io/images/lzbhll1u/production/198786cd8a1ae41b74ef27c61faeb8a8e49e2d1e-460x460.png?w=88&h=88&fit=max&auto=format","image/png","200","OK","Indexable","","0","0.731","",""
"https://cdn.sanity.io/images/lzbhll1u/production/f770b2b9afa87515352a3851d90e3de1e38f25ca-226x223.png?w=88&h=88&fit=max&auto=format","image/png","200","OK","Indexable","","0","0.620","",""
"https://cdn.sanity.io/images/lzbhll1u/production/af52e50acb29800347e39637d6a1bd955ba4a715-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.701","",""
"https://staging.jakevibes.dev/technology/fastlane","text/html; charset=utf-8","200","OK","Indexable","","3","0.394","",""
"https://cdn.sanity.io/images/lzbhll1u/production/96ec7ce2642d5f9cc02ec7c4f3b758a85a7d38cf-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.437","",""
"https://cdn.sanity.io/images/lzbhll1u/production/be81dc6deecc777ac18dd35668bc52935d91478c-1024x1024.png?w=88&h=88&fit=max&auto=format","image/png","200","OK","Indexable","","0","0.584","",""
"https://cdn.sanity.io/images/lzbhll1u/production/b9aac9dd03b1106478816a76e1860a8747876739-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.633","",""
"https://staging.jakevibes.dev/technology/mlops-developers","text/html; charset=utf-8","200","OK","Indexable","","2","0.411","",""
"https://staging.jakevibes.dev/technology/combine","text/html; charset=utf-8","200","OK","Indexable","","3","0.414","",""
"https://cdn.sanity.io/images/lzbhll1u/production/312ed28ce6efe155cc941b66927780ead4ce48db-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.720","",""
"https://cdn.sanity.io/images/lzbhll1u/production/786635fd9210fdf5c8e7251341935bfeb5857dd6-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.699","",""
"https://cdn.sanity.io/images/lzbhll1u/production/1cdaf01f02c18baf600f12ef04d7d4ba45e28124-128x128.svg","image/svg+xml","200","OK","Indexable","","0","0.550","",""
"https://cdn.sanity.io/images/lzbhll1u/production/14fae1abd0ea9d864db52e1d5613a0f38f6fa016-512x512.png?w=88&h=88&fit=max&auto=format","image/png","200","OK","Indexable","","0","0.782","",""
"https://staging.jakevibes.dev/technology/glide","text/html; charset=utf-8","200","OK","Indexable","","3","0.729","",""
"https://staging.jakevibes.dev/technology/bubble-developers","text/html; charset=utf-8","200","OK","Indexable","","4","0.761","",""
"https://cdn.sanity.io/images/lzbhll1u/production/17237d4955dafb6bb5683c5c3ded90668ea2e11f-800x800.heif?w=3840&q=80&fit=max&auto=format","image/png","200","OK","Indexable","","0","0.822","",""
"https://www.linkedin.com/in/hamish-livingston-00a69467/","","301","Moved Permanently","Non-Indexable","Redirected","1","0.432","https://www.linkedin.com/in/hamish-livingston-00a69467","HTTP Redirect"
"https://cdn.sanity.io/images/lzbhll1u/production/ccd3f5d867ede43a30e2dc1469477326e9876b61-3448x2382.jpg?w=3840&q=80&fit=max&auto=format","image/jpeg","200","OK","Indexable","","0","0.665","",""
"https://cdn.sanity.io/images/lzbhll1u/production/b32150b64a76d0ae25f1588c62a9ec95f06b398c-800x800.heif?w=3840&q=80&fit=max&auto=format","image/png","200","OK","Indexable","","0","0.768","",""
"https://cdn.sanity.io/images/lzbhll1u/production/6ab709ab344be6f942eeb5325355880ae3817a7f-400x129.heif?w=384&q=80&fit=max&auto=format","image/png","200","OK","Indexable","","0","0.744","",""
"https://www.linkedin.com/in/euanacameron/","","301","Moved Permanently","Non-Indexable","Redirected","1","0.416","https://www.linkedin.com/in/euanacameron","HTTP Redirect"
